ts_utc,domain,reason,attempts
2026-02-12T00:26:32+00:00,siegener-zeitung.de,NOT_FOUND_404,https/.well-known/trust.txt:404;https/trust.txt:404;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:26:33+00:00,siemiatycze.com.pl,ACCESS_DENIED,https/.well-known/trust.txt:403;https/trust.txt:403;http/.well-known/trust.txt:403;http/trust.txt:403
2026-02-12T00:26:35+00:00,sievilainenlehti.fi,NOT_FOUND,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:client_error:ClientPayloadError
2026-02-12T00:26:37+00:00,sigmalive.com,NOT_FOUND,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:client_error:ClientPayloadError
2026-02-12T00:26:39+00:00,siikajokilaakso.fi,NOT_FOUND_404,https/.well-known/trust.txt:404;https/trust.txt:404;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:26:40+00:00,silskivisti.kiev.ua,NETWORK_CONNECTOR,https/.well-known/trust.txt:client_error:ClientConnectorError;https/trust.txt:client_error:ClientConnectorError;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:26:41+00:00,silumina.lk,ACCESS_DENIED,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:403;http/trust.txt:403
2026-02-12T00:26:42+00:00,simerini.sigmalive.com,NOT_FOUND_404,https/.well-known/trust.txt:403;https/trust.txt:404;http/.well-known/trust.txt:403;http/trust.txt:404
2026-02-12T00:26:43+00:00,simmentalzeitung.ch,NETWORK_CONNECTOR,https/.well-known/trust.txt:client_error:ClientConnectorError;https/trust.txt:client_error:ClientConnectorError;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:26:45+00:00,sinhala.news.lk,NOT_FOUND,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:client_error:ClientPayloadError
2026-02-12T00:26:46+00:00,sinor.bg,HTML_FALSE_POSITIVE,https/.well-known/trust.txt:200:HTML_FALSE_POSITIVE;https/trust.txt:200:HTML_FALSE_POSITIVE;http/.well-known/trust.txt:200:HTML_FALSE_POSITIVE;http/trust.txt:200:HTML_FALSE_POSITIVE
2026-02-12T00:26:47+00:00,sip.denik.cz,CROSS_DOMAIN_REDIRECT_BLOCKED,https/.well-known/trust.txt:200:redirect_blocked;https/trust.txt:200:redirect_blocked;http/.well-known/trust.txt:200:redirect_blocked;http/trust.txt:200:redirect_blocked
2026-02-12T00:26:49+00:00,sipoonsanomat.fi,NOT_FOUND_404,https/.well-known/trust.txt:404;https/trust.txt:404;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:26:51+00:00,sirasafm.lk,NOT_FOUND,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:client_error:ClientPayloadError
2026-02-12T00:26:53+00:00,sisa-savolehti.fi,NOT_FOUND_404,https/.well-known/trust.txt:404;https/trust.txt:404;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:26:54+00:00,sita.sk,NOT_FOUND_404,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:404;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:404
2026-02-12T00:26:55+00:00,sitel.com.mk,NOT_FOUND_404,https/.well-known/trust.txt:404;https/trust.txt:404;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:26:57+00:00,skaraborgslanstidning.se,NOT_FOUND_404,https/.well-known/trust.txt:404;https/trust.txt:404;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:26:59+00:00,skessuhorn.is,NOT_FOUND,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:client_error:ClientPayloadError
2026-02-12T00:27:00+00:00,skive-her.dk,HTML_FALSE_POSITIVE,https/.well-known/trust.txt:200:HTML_FALSE_POSITIVE;https/trust.txt:404;http/.well-known/trust.txt:200:HTML_FALSE_POSITIVE;http/trust.txt:404
2026-02-12T00:27:01+00:00,skivefolkeblad.dk,NOT_FOUND,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:client_error:ClientPayloadError
2026-02-12T00:27:03+00:00,skopjediem.com,NOT_FOUND,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:client_error:ClientPayloadError
2026-02-12T00:27:04+00:00,skovdenyheter.se,NOT_FOUND_404,https/.well-known/trust.txt:404;https/trust.txt:404;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:27:05+00:00,skrastas.lt,NETWORK_CONNECTOR,https/.well-known/trust.txt:client_error:ClientConnectorError;https/trust.txt:client_error:ClientConnectorError;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:27:30+00:00,sky.de,NOT_FOUND_404,https/.well-known/trust.txt:404;https/trust.txt:404;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:27:32+00:00,skysports.com,NOT_FOUND_404,https/.well-known/trust.txt:404;https/trust.txt:404;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:27:33+00:00,sl-news.sliven.net,NOT_FOUND_404,https/.well-known/trust.txt:403;https/trust.txt:404;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:27:34+00:00,sla.se,NOT_FOUND,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:client_error:ClientPayloadError
2026-02-12T00:27:35+00:00,slaq.am,ACCESS_DENIED,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:403;http/trust.txt:403
2026-02-12T00:27:40+00:00,slguardian.org,NOT_FOUND,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:client_error:ClientPayloadError
2026-02-12T00:27:43+00:00,sliedrecht.net,NOT_FOUND,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:client_error:ClientPayloadError
2026-02-12T00:27:45+00:00,sligoweekender.ie,NETWORK_CONNECTOR,https/.well-known/trust.txt:client_error:ClientConnectorError;https/trust.txt:client_error:ClientConnectorError;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:client_error:ClientPayloadError
2026-02-12T00:27:46+00:00,slobodenpecat.mk,NOT_FOUND,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:client_error:ClientPayloadError
2026-02-12T00:27:47+00:00,slobodna-bosna.ba,NOT_FOUND,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:client_error:ClientPayloadError
2026-02-12T00:27:49+00:00,slobodnadalmacija.hr,NOT_FOUND,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:client_error:ClientPayloadError
2026-02-12T00:27:50+00:00,slovacky.denik.cz,NOT_FOUND_404,https/.well-known/trust.txt:404;https/trust.txt:404;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:27:51+00:00,sloveniatimes.com,NOT_FOUND,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:client_error:ClientPayloadError
2026-02-12T00:27:54+00:00,slovenskenovice.si,CROSS_DOMAIN_REDIRECT_BLOCKED,https/.well-known/trust.txt:404:redirect_blocked;https/trust.txt:404:redirect_blocked;http/.well-known/trust.txt:404:redirect_blocked;http/trust.txt:404:redirect_blocked
2026-02-12T00:27:56+00:00,smalanningen.se,NOT_FOUND_404,https/.well-known/trust.txt:404;https/trust.txt:404;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:27:57+00:00,sme.sk,NOT_FOUND,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:client_error:ClientPayloadError
2026-02-12T00:27:59+00:00,smi2.ru,NOT_FOUND_404,https/.well-known/trust.txt:404;https/trust.txt:404;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:28:02+00:00,smmsport.com,NOT_FOUND,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:client_error:ClientPayloadError
2026-02-12T00:28:03+00:00,smp.no,NOT_FOUND,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:client_error:ClientPayloadError
2026-02-12T00:28:05+00:00,smp.se,NOT_FOUND_404,https/.well-known/trust.txt:404;https/trust.txt:404;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:28:06+00:00,smt.se,NOT_FOUND_404,https/.well-known/trust.txt:404;https/trust.txt:404;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:28:09+00:00,sn-online.de,NOT_FOUND_404,https/.well-known/trust.txt:404;https/trust.txt:404;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:28:11+00:00,sn.at,NOT_FOUND_404,https/.well-known/trust.txt:404;https/trust.txt:404;http/.well-known/trust.txt:410;http/trust.txt:410
2026-02-12T00:28:12+00:00,sn.dk,NOT_FOUND_404,https/.well-known/trust.txt:404;https/trust.txt:404;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:28:14+00:00,sn.se,NOT_FOUND_404,https/.well-known/trust.txt:404;https/trust.txt:404;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:28:14+00:00,snaefellingar.is,NETWORK_CONNECTOR,https/.well-known/trust.txt:client_error:ClientConnectorError;https/trust.txt:client_error:ClientConnectorError;http/.well-known/trust.txt:client_error:ClientConnectorError;http/trust.txt:client_error:ClientConnectorError
2026-02-12T00:28:16+00:00,soberaniadopovo.pt,NOT_FOUND_404,https/.well-known/trust.txt:404;https/trust.txt:404;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:28:20+00:00,sobitie.com.ua,NOT_FOUND,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:client_error:ClientPayloadError
2026-02-12T00:28:21+00:00,sobotainfo.com,NOT_FOUND,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:client_error:ClientPayloadError
2026-02-12T00:28:23+00:00,soester-anzeiger.de,NOT_FOUND_404,https/.well-known/trust.txt:404;https/trust.txt:404;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:28:25+00:00,sofiaglobe.com,NOT_FOUND,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:client_error:ClientPayloadError
2026-02-12T00:28:27+00:00,soisalonseutu.fi,NOT_FOUND_404,https/.well-known/trust.txt:404;https/trust.txt:404;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:28:34+00:00,soj.at,NOT_FOUND_404,https/.well-known/trust.txt:404;https/trust.txt:404;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:28:36+00:00,sokolovsky.denik.cz,NOT_FOUND_404,https/.well-known/trust.txt:404;https/trust.txt:404;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:28:37+00:00,sol.sapo.pt,CROSS_DOMAIN_REDIRECT_BLOCKED,https/.well-known/trust.txt:404:redirect_blocked;https/trust.txt:404:redirect_blocked;http/.well-known/trust.txt:404:redirect_blocked;http/trust.txt:404:redirect_blocked
2026-02-12T00:28:40+00:00,solinger-tageblatt.de,NOT_FOUND_404,https/.well-known/trust.txt:404;https/trust.txt:404;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:28:42+00:00,somerolehti.fi,NOT_FOUND_404,https/.well-known/trust.txt:404:oversize>256KB;https/trust.txt:404:oversize>256KB;http/.well-known/trust.txt:404:oversize>256KB;http/trust.txt:404:oversize>256KB
2026-02-12T00:28:46+00:00,somoyerkonthosor.com,NOT_FOUND,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:client_error:ClientPayloadError
2026-02-12T00:28:49+00:00,sondagsavisen.dk,NOT_FOUND,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:client_error:ClientPayloadError
2026-02-12T00:28:52+00:00,sonumid.ee,NOT_FOUND,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:client_error:ClientPayloadError
2026-02-12T00:28:54+00:00,sonumitooja.ee,NOT_FOUND_404,https/.well-known/trust.txt:404;https/trust.txt:404;http/.well-known/trust.txt:404;http/trust.txt:404
2026-02-12T00:28:55+00:00,sorejominbarta.com,NOT_FOUND,https/.well-known/trust.txt:client_error:ClientPayloadError;https/trust.txt:client_error:ClientPayloadError;http/.well-known/trust.txt:client_error:ClientPayloadError;http/trust.txt:client_error:ClientPayloadError
