ts_utc,domain,scheme,found_path,status,bytes,sha256,saved_to,content_type
2026-01-26T21:24:41+00:00,www.dublincitizen.com,https,/.well-known/trust.txt,200,893,160a4612bed2044cc1d8083324a1ff30147adfad09af7792f92c26a577f0c751,/root/trusttxt-env/crawler/output/found/www.dublincitizen.com/https_.well-known_trust.txt.txt,text/plain; charset=UTF-8
2026-01-26T21:25:10+00:00,www.durangotelegraph.com,https,/.well-known/trust.txt,200,56387,674ae0ac7bf103416431a68a387376b2fcd412a196d1798254d0510e712ff99c,/root/trusttxt-env/crawler/output/found/www.durangotelegraph.com/https_.well-known_trust.txt.txt,text/html;charset=UTF-8
2026-01-26T21:27:10+00:00,www.edenecho.net,https,/.well-known/trust.txt,200,425,a643afe1cc8483faf8d40db0aa59bfbfe3737c912888054df5457688d56e8cc8,/root/trusttxt-env/crawler/output/found/www.edenecho.net/https_.well-known_trust.txt.txt,text/plain; charset=UTF-8
2026-01-26T21:32:19+00:00,www.emporiaindependentmessenger.com,https,/.well-known/trust.txt,200,114,6dc9c7fc93bb488bb0520a6c780a8d3c0fb5486a4711aca49b4c53fac7393023,/root/trusttxt-env/crawler/output/found/www.emporiaindependentmessenger.com/https_.well-known_trust.txt.txt,text/html
2026-01-26T21:32:31+00:00,www.ennisdailynews.com,https,/.well-known/trust.txt,200,575,9994d64a8e5a9946f121d1fc332926b41986da5d34fa945106c22a3dbc0a2a50,/root/trusttxt-env/crawler/output/found/www.ennisdailynews.com/https_.well-known_trust.txt.txt,text/plain;charset=UTF-8
2026-01-26T21:33:16+00:00,www.eptrail.com,https,/trust.txt,200,207,639281f21e3b0a2e3f1e0f9ef2ab85119a84ee05845728e9657985ff13313552,/root/trusttxt-env/crawler/output/found/www.eptrail.com/https_trust.txt.txt,text/plain;charset=utf-8
2026-01-26T21:33:28+00:00,www.eriereader.com,https,/.well-known/trust.txt,200,48273,589c085e335972bb9048439591252049d4f0fcdb90847eafdf147bd70246ab86,/root/trusttxt-env/crawler/output/found/www.eriereader.com/https_.well-known_trust.txt.txt,text/html; charset=UTF-8
2026-01-26T21:35:33+00:00,www.excelsiorspringsstandard.com,https,/.well-known/trust.txt,200,702,714db6723d26043ba8f27d1f209105cfe175811881009e8bec67ecbf50ca7525,/root/trusttxt-env/crawler/output/found/www.excelsiorspringsstandard.com/https_.well-known_trust.txt.txt,text/plain; charset=UTF-8
2026-01-26T21:36:19+00:00,www.facilitiesnet.com,https,/.well-known/trust.txt,200,11709,a1dcbbb6621dbbf2ab6ac49fe58d037cc3fc948f153272199e5e81da5f7e116b,/root/trusttxt-env/crawler/output/found/www.facilitiesnet.com/https_.well-known_trust.txt.txt,text/html
2026-01-26T21:38:22+00:00,www.fayettecountyrecord.com,https,/.well-known/trust.txt,200,1093,42a8975b93befd6eccc2307698eafa1a1e57530635be71bd625a80dd587f08a9,/root/trusttxt-env/crawler/output/found/www.fayettecountyrecord.com/https_.well-known_trust.txt.txt,text/plain; charset=UTF-8
2026-01-26T21:41:03+00:00,www.flpress.com,https,/trust.txt,200,4904,ee714d22ecd69ba0cde2eaa4a8d6650e6d70017781225db2ebe1a4b3866fc80c,/root/trusttxt-env/crawler/output/found/www.flpress.com/https_trust.txt.txt,text/plain;charset=UTF-8
