ts_utc,domain,scheme,requested_path,final_url,final_host,status,bytes,sha256,saved_to,content_type,gate_class,gate_reason,redirect_chain
2026-03-16T00:21:28+00:00,www.bulletintimesnews.com,https,/.well-known/trust.txt,https://www.bulletintimesnews.com/.well-known/trust.txt,www.bulletintimesnews.com,200,801,308f1f9266e81ab15b732973a8a0f73d0e8914ba7eec25a34ce4ba3ad64f1fe2,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.bulletintimesnews.com/https_.well-known_trust.txt.txt,text/plain;charset=UTF-8,VALID_TEXT,text-like content,
2026-03-16T00:21:41+00:00,www.clipperpubco.com,https,/.well-known/trust.txt,https://www.clipperpubco.com/.well-known/trust.txt,www.clipperpubco.com,200,830,e10b272e5a9a08d5b2df8552c80739437cd4e68629ceaa75d9ccd6ec45114b7e,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.clipperpubco.com/https_.well-known_trust.txt.txt,text/plain;charset=UTF-8,VALID_TEXT,text-like content,
2026-03-16T00:21:48+00:00,www.falmouthoutlook.com,https,/.well-known/trust.txt,https://www.falmouthoutlook.com/.well-known/trust.txt,www.falmouthoutlook.com,200,774,3960d3ec6126493afba69a81c86b9acc2df5ecd64672c552e16e17d73de6c951,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.falmouthoutlook.com/https_.well-known_trust.txt.txt,text/plain; charset=UTF-8,VALID_TEXT,text-like content,
2026-03-16T00:22:03+00:00,www.jenningsdailynews.net,https,/.well-known/trust.txt,https://www.jenningsdailynews.net/.well-known/trust.txt,www.jenningsdailynews.net,200,753,a87130b1d976ec69ceac5129f58b3ce7ab5ba2431b9d4a2b6d8d7ddfb0702136,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.jenningsdailynews.net/https_.well-known_trust.txt.txt,text/plain;charset=UTF-8,VALID_TEXT,text-like content,
2026-03-16T00:22:46+00:00,www.southeastiowaunion.com,https,/trust.txt,https://www.southeastiowaunion.com/trust.txt,www.southeastiowaunion.com,200,1010,3b18c891bb5b14f6cb224c55a2486f9d2b3e0e47eadabca4c99810360db464ba,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.southeastiowaunion.com/https_trust.txt.txt,text/plain,VALID_TEXT,text-like content,
2026-03-16T00:23:04+00:00,www.thehamiltonherald-news.com,https,/.well-known/trust.txt,https://www.thehamiltonherald-news.com/.well-known/trust.txt,www.thehamiltonherald-news.com,200,637,bf62f06607e85f0564ef3b1ef2d3aeff71fcc1a4878cedb16e03980f202135cf,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.thehamiltonherald-news.com/https_.well-known_trust.txt.txt,text/plain;charset=UTF-8,VALID_TEXT,text-like content,
2026-03-16T00:23:32+00:00,www.tucsonsentinel.com,https,/.well-known/trust.txt,https://www.tucsonsentinel.com/.well-known/trust.txt,www.tucsonsentinel.com,200,980,07852da66c354ce9c998a31da2bf6e8817ddbe2f4de1cfad40a3eadbc853f393,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.tucsonsentinel.com/https_.well-known_trust.txt.txt,text/plain,VALID_TEXT,text-like content,
2026-03-16T00:29:23+00:00,www.advocate-news.com,https,/trust.txt,https://www.advocate-news.com/trust.txt,www.advocate-news.com,200,219,3c7fd4a2d1e3f7307ce260afe2af9a8d7ce0a195d33c5b60afc52cd97c0516e7,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.advocate-news.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:29:24+00:00,www.chicoer.com,https,/trust.txt,https://www.chicoer.com/trust.txt,www.chicoer.com,200,207,43648e1a1cdc594977bdf92e22937c403b428310762f187d5b0db29eeb8eff22,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.chicoer.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:29:25+00:00,www.dailybreeze.com,https,/trust.txt,https://www.dailybreeze.com/trust.txt,www.dailybreeze.com,200,215,0b29f5149ec079f0557c3cbc9b2a560c3ce2c09e243ab6f33bf02c4c78a9c50a,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.dailybreeze.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:29:26+00:00,www.dailybulletin.com,https,/trust.txt,https://www.dailybulletin.com/trust.txt,www.dailybulletin.com,200,219,34c5f586d4b46b56fb92263b60df9525daf546c25b237b6f4ddd781cff82de52,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.dailybulletin.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:29:27+00:00,www.dailydemocrat.com,https,/trust.txt,https://www.dailydemocrat.com/trust.txt,www.dailydemocrat.com,200,219,8f5b532862609773be9685e4e567f36030d2834d8a2c6060530db2390056a765,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.dailydemocrat.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:29:28+00:00,www.dailynews.com,https,/trust.txt,https://www.dailynews.com/trust.txt,www.dailynews.com,200,211,54812b1601dbaee3d8b65bd46fcd97d2cd0cc6fd6fa7790bb25b06f13b667606,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.dailynews.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:29:29+00:00,www.eastbaytimes.com,https,/trust.txt,https://www.eastbaytimes.com/trust.txt,www.eastbaytimes.com,200,217,146530f6bc08c7141d70e0032c9d8423bce2ec729ed70a54dc409c105245dc97,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.eastbaytimes.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:29:30+00:00,www.mainlinemedianews.com,https,/trust.txt,https://www.mainlinemedianews.com/trust.txt,www.mainlinemedianews.com,200,227,e2a4de575ebd3c26ab6a55871de012d5fdc8a620b73106ee9c6f9183f25db527,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.mainlinemedianews.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:29:31+00:00,www.marinij.com,https,/trust.txt,https://www.marinij.com/trust.txt,www.marinij.com,200,207,e8105fb79ba110460cc643184da9440070714270e0d93ade1de10756feb9fc14,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.marinij.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:29:33+00:00,www.mendocinobeacon.com,https,/trust.txt,https://www.mendocinobeacon.com/trust.txt,www.mendocinobeacon.com,200,223,35ee06a1e9f8b2175180af36339b0daeba6e5ef050c867fd6bae35fd67138865,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.mendocinobeacon.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:29:34+00:00,www.montereyherald.com,https,/trust.txt,https://www.montereyherald.com/trust.txt,www.montereyherald.com,200,221,8e38b4af19c63b6d031689125323478e1166c3b7924797e661a978e2a9608a35,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.montereyherald.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:29:35+00:00,www.orovillemr.com,https,/trust.txt,https://www.orovillemr.com/trust.txt,www.orovillemr.com,200,213,acd6706543dead3c8120630d5d4f2982f245fc908bb3506653d56a3ef22501a4,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.orovillemr.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:29:36+00:00,www.paradisepost.com,https,/trust.txt,https://www.paradisepost.com/trust.txt,www.paradisepost.com,200,217,6e048d483f14734839f9bd1b907541b6c1f0de2ff6d7e542f7653484308c10e1,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.paradisepost.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:29:37+00:00,www.pasadenastarnews.com,https,/trust.txt,https://www.pasadenastarnews.com/trust.txt,www.pasadenastarnews.com,200,225,fed3a839be503b94c87bb2c803a3d82445cf0e404c5d7206eb05afdf9eb82a44,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.pasadenastarnews.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:29:38+00:00,www.pressenterprise.com,https,/trust.txt,https://www.pressenterprise.com/trust.txt,www.pressenterprise.com,200,223,ad42800c13387f303d4f79e4c2a7bc988c3cf7e2008557999c6bd64d8bfad1ba,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.pressenterprise.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:29:39+00:00,www.presstelegram.com,https,/trust.txt,https://www.presstelegram.com/trust.txt,www.presstelegram.com,200,219,7406299114f08e3dd8415bfbb316a391951edfc6660dc9ee4486f3ff90efcdb8,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.presstelegram.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:29:40+00:00,www.redbluffdailynews.com,https,/trust.txt,https://www.redbluffdailynews.com/trust.txt,www.redbluffdailynews.com,200,227,4950fbdd73a0ec65178a9ba9dc54691b45143b9c85a2a713f06a8331154673f0,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.redbluffdailynews.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:29:41+00:00,www.redlandsdailyfacts.com,https,/trust.txt,https://www.redlandsdailyfacts.com/trust.txt,www.redlandsdailyfacts.com,200,229,cf241db3451d2922b6ea926c93ac51c5f2b275cebb534a97290eca43dfc54145,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.redlandsdailyfacts.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:29:42+00:00,www.santacruzsentinel.com,https,/trust.txt,https://www.santacruzsentinel.com/trust.txt,www.santacruzsentinel.com,200,227,83903a412ba668266d41f06ab5d70f39a5f4025fb521c0192a6b0d1e0bc8b331,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.santacruzsentinel.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:29:43+00:00,www.sbsun.com,https,/trust.txt,https://www.sbsun.com/trust.txt,www.sbsun.com,200,203,0a3a2cb3c03c6b89b21b95e10a041ae93397d5cab129426989bd18f65aefcb16,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.sbsun.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:29:45+00:00,www.sgvtribune.com,https,/trust.txt,https://www.sgvtribune.com/trust.txt,www.sgvtribune.com,200,213,9c8fbfbd4ec0f6f775f3af66c09fd7077096f4c24c4ab94ad9bce37a2630c07a,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.sgvtribune.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:29:46+00:00,www.siliconvalley.com,https,/trust.txt,https://www.siliconvalley.com/trust.txt,www.siliconvalley.com,200,219,1698e225510bd81e5210b2a7d08fadb804b662e441663a70e870e7f8f8c87e64,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.siliconvalley.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:29:47+00:00,www.sonomanews.com,https,/trust.txt,https://www.sonomanews.com/trust.txt,www.sonomanews.com,200,213,10cefb38a0af4f19531bf8d41aa9448058be59cdcc56f212c13f4761229672f6,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.sonomanews.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:29:48+00:00,www.thereporter.com,https,/trust.txt,https://www.thereporter.com/trust.txt,www.thereporter.com,200,215,866b338127ca1aff281eddacd596ff44f4fb613997b56ffa6b1cd9da6fc104c9,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.thereporter.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
2026-03-16T00:29:49+00:00,www.times-standard.com,https,/trust.txt,https://www.times-standard.com/trust.txt,www.times-standard.com,200,221,ee29b543691c0a192d02a3c740ea95dfc625a85bc71f60bb0db7fdc30e911d50,/home/almightyj/trusttxt-project/crawler/output/US_news/found/www.times-standard.com/https_trust.txt.txt,text/plain;charset=utf-8,VALID_TEXT,text-like content,
